1027,チケット,1037,スポーツ,1048,その他
1027,チケット,1049,演劇/芸能,1050,ミュージカル
1027,チケット,1049,演劇/芸能,1051,演劇
1027,チケット,1049,演劇/芸能,1052,伝統芸能
1027,チケット,1049,演劇/芸能,1053,落語
1027,チケット,1049,演劇/芸能,1054,お笑い
1027,チケット,1049,演劇/芸能,1055,オペラ
1027,チケット,1049,演劇/芸能,1056,サーカス
1027,チケット,1049,演劇/芸能,1057,バレエ
1027,チケット,1049,演劇/芸能,1058,その他
1027,チケット,1059,イベント,1060,声優/アニメ
1027,チケット,1059,イベント,1061,キッズ/ファミリー
1027,チケット,1059,イベント,1062,トークショー/講演会
1027,チケット,1059,イベント,1063,その他
1027,チケット,1064,映画,1065,邦画
1027,チケット,1064,映画,1066,洋画
1027,チケット,1064,映画,1067,その他
1027,チケット,1068,施設利用券,1069,遊園地/テーマパーク
1027,チケット,1068,施設利用券,1070,美術館/博物館
1027,チケット,1068,施設利用券,1071,スキー場
1027,チケット,1068,施設利用券,1072,ゴルフ場
1027,チケット,1068,施設利用券,1073,フィットネスクラブ
1027,チケット,1068,施設利用券,1074,プール
1027,チケット,1068,施設利用券,1075,ボウリング場
1027,チケット,1068,施設利用券,1076,水族館
1027,チケット,1068,施設利用券,1077,動物園
1027,チケット,1068,施設利用券,1078,その他
1027,チケット,1079,優待券/割引券,1080,ショッピング
1027,チケット,1079,優待券/割引券,1081,レストラン/食事券
1027,チケット,1079,優待券/割引券,1082,フード/ドリンク券
1027,チケット,1079,優待券/割引券,1083,宿泊券
1027,チケット,1079,優待券/割引券,1084,その他
1318,自動車・オートバイ,1330,自動車タイヤ/ホイール,1109,タイヤ/ホイールセット
1318,自動車・オートバイ,1330,自動車タイヤ/ホイール,1111,タイヤ
1318,自動車・オートバイ,1330,自動車タイヤ/ホイール,1112,ホイール
1318,自動車・オートバイ,1330,自動車タイヤ/ホイール,1333,その他
1318,自動車・オートバイ,115,自動車アクセサリー,1279,車内アクセサリー
1318,自動車・オートバイ,115,自動車アクセサリー,1113,カーナビ
1318,自動車・オートバイ,115,自動車アクセサリー,1114,カーオーディオ
1318,自動車・オートバイ,115,自動車アクセサリー,1115,車外アクセサリー
1318,自動車・オートバイ,115,自動車アクセサリー,1116,メンテナンス用品
1318,自動車・オートバイ,115,自動車アクセサリー,1308,チャイルドシート
1318,自動車・オートバイ,115,自動車アクセサリー,1254,ドライブレコーダー
1318,自動車・オートバイ,115,自動車アクセサリー,1280,レーダー探知機
1318,自動車・オートバイ,115,自動車アクセサリー,1122,カタログ/マニュアル
1318,自動車・オートバイ,115,自動車アクセサリー,1281,セキュリティ
1318,自動車・オートバイ,115,自動車アクセサリー,1117,ETC
1318,自動車・オートバイ,115,自動車アクセサリー,948,その他
1318,自動車・オートバイ,116,オートバイアクセサリー,1118,ヘルメット/シールド
10,その他,69,ペット用品,660,ペットフード
10,その他,69,ペット用品,652,犬用品
10,その他,69,ペット用品,653,猫用品
10,その他,69,ペット用品,656,魚用品/水草
10,その他,69,ペット用品,654,小動物用品
10,その他,69,ペット用品,657,爬虫類/両生類用品
10,その他,69,ペット用品,659,かご/おり
10,その他,69,ペット用品,655,鳥用品
10,その他,69,ペット用品,658,虫類用品
10,その他,69,ペット用品,661,その他
10,その他,112,食品,1137,菓子
10,その他,112,食品,1133,米
10,その他,112,食品,1134,野菜
10,その他,112,食品,1135,果物
10,その他,112,食品,1138,調味料
10,その他,112,食品,1131,魚介類(加工食品)
10,その他,112,食品,1132,肉類(加工食品)
10,その他,112,食品,1136,その他 加工食品
10,その他,112,食品,930,その他
10,その他,113,日用品/生活雑貨/旅行,933,タオル/バス用品
10,その他,113,日用品/生活雑貨/旅行,932,日用品/生活雑貨
10,その他,113,日用品/生活雑貨/旅行,931,洗剤/柔軟剤
10,その他,113,日用品/生活雑貨/旅行,935,旅行用品
10,その他,113,日用品/生活雑貨/旅行,936,防災関連グッズ
10,その他,113,日用品/生活雑貨/旅行,937,その他
10,その他,1256,アンティーク/コレクション,1258,雑貨
10,その他,1256,アンティーク/コレクション,1257,工芸品
10,その他,1256,アンティーク/コレクション,1260,家具
10,その他,1256,アンティーク/コレクション,1259,印刷物
10,その他,1256,アンティーク/コレクション,1261,その他
10,その他,1151,文房具/事務用品,1196,筆記具
10,その他,1151,文房具/事務用品,1197,ノート/メモ帳
10,その他,1151,文房具/事務用品,1201,テープ/マスキングテープ
10,その他,1151,文房具/事務用品,1203,カレンダー/スケジュール
10,その他,1151,文房具/事務用品,1204,アルバム/スクラップ
10,その他,1151,文房具/事務用品,1198,ファイル/バインダー
10,その他,1151,文房具/事務用品,1199,はさみ/カッター
10,その他,1151,文房具/事務用品,1202,カードホルダー/名刺管理
10,その他,1151,文房具/事務用品,1200,のり/ホッチキス
10,その他,1151,文房具/事務用品,1205,その他
10,その他,117,事務/店舗用品,957,オフィス用品一般
10,その他,117,事務/店舗用品,956,オフィス家具
10,その他,117,事務/店舗用品,954,店舗用品
10,その他,117,事務/店舗用品,955,OA機器
10,その他,117,事務/店舗用品,958,ラッピング/包装
10,その他,117,事務/店舗用品,959,その他
